No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
17623,2568.492446,00:0d:6f:05:f4:9b:d8:00,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17624,2568.49744,00:30:66:c0:f4:e4:fc:21,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17625,2568.548807,00:30:66:c0:f4:e4:fc:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17626,2568.553681,00:21:ed:7f:32:ef:de:26,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17627,2568.605163,00:21:ed:7f:32:ef:de:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17628,2568.610299,00:0d:6f:6a:d5:dd:d0:32,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17629,2568.66168,00:0d:6f:6a:d5:dd:d0:32,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17630,2568.666651,00:a0:50:a3:00:ff:c3:69,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17631,2568.718017,00:a0:50:a3:00:ff:c3:69,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17632,2568.723043,00:30:66:8f:56:db:0a:6e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17633,2568.774823,00:30:66:8f:56:db:0a:6e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17634,2568.779779,00:13:a2:1c:32:e4:b6:41,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17635,2568.831441,00:13:a2:1c:32:e4:b6:41,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17636,2568.83625,00:04:9f:68:92:e8:5b:31,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17637,2568.887651,00:04:9f:68:92:e8:5b:31,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17638,2568.892629,00:a0:50:d5:8c:2c:2d:cc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17639,2568.944259,00:a0:50:d5:8c:2c:2d:cc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17640,2568.94926,00:0b:57:37:5d:d2:f9:3c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17641,2569.000634,00:0b:57:37:5d:d2:f9:3c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17642,2569.005631,00:12:4b:d2:ed:2a:2b:71,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17643,2569.057403,00:12:4b:d2:ed:2a:2b:71,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17644,2569.062402,00:a0:50:c0:8d:29:63:6a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17645,2569.113902,00:a0:50:c0:8d:29:63:6a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17646,2569.119,00:04:25:2b:33:84:eb:4c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17647,2569.17065,00:04:25:2b:33:84:eb:4c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17648,2569.175749,00:21:ed:45:61:21:f3:9e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17649,2569.2274,00:21:ed:45:61:21:f3:9e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17650,2569.232373,00:0b:57:2b:5c:4a:df:0b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17651,2569.28375,00:0b:57:2b:5c:4a:df:0b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17652,2569.288768,00:0b:57:56:6f:c8:83:e2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17653,2569.340608,00:0b:57:56:6f:c8:83:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17654,2569.345509,00:12:4b:5a:0c:fd:94:98,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17655,2569.397398,00:12:4b:5a:0c:fd:94:98,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17656,2569.402441,00:30:66:3b:ca:40:b7:dc,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17657,2569.453875,00:30:66:3b:ca:40:b7:dc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17658,2569.458997,00:04:9f:39:f9:6b:2b:98,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17659,2569.510748,00:04:9f:39:f9:6b:2b:98,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17660,2569.515747,00:13:a2:da:a3:52:f5:e5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17661,2569.567892,00:13:a2:da:a3:52:f5:e5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17662,2569.57287,00:0b:57:e7:70:e1:b5:d6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17663,2569.624248,00:0b:57:e7:70:e1:b5:d6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17664,2569.629245,00:04:9f:4f:01:36:6d:17,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17665,2569.680997,00:04:9f:4f:01:36:6d:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17666,2569.685994,00:0b:57:97:91:32:eb:c2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17667,2569.737496,00:0b:57:97:91:32:eb:c2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17668,2569.742619,00:11:7d:da:7f:59:ea:83,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17669,2569.79429,00:11:7d:da:7f:59:ea:83,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17670,2569.799257,00:04:25:08:21:22:d4:18,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17671,2569.850708,00:04:25:08:21:22:d4:18,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17672,2569.855761,00:04:25:94:e7:5f:b3:ca,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17673,2569.907263,00:04:25:94:e7:5f:b3:ca,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17674,2569.912285,00:04:a3:33:cb:e2:9d:7f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17675,2569.964032,00:04:a3:33:cb:e2:9d:7f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17676,2569.969159,00:12:4b:e2:d4:46:e4:c0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17677,2570.020872,00:12:4b:e2:d4:46:e4:c0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17678,2570.025867,00:12:4b:9b:92:28:59:86,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17679,2570.077641,00:12:4b:9b:92:28:59:86,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17680,2570.082813,00:a0:50:0e:f0:dd:dd:18,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17681,2570.134257,00:a0:50:0e:f0:dd:dd:18,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17682,2570.139364,00:11:7d:ad:55:b9:15:4a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17683,2570.191033,00:11:7d:ad:55:b9:15:4a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17684,2570.196131,00:30:66:37:d4:32:be:f9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17685,2570.247741,00:30:66:37:d4:32:be:f9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17686,2570.252655,00:0d:6f:9a:cd:a3:6c:71,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17687,2570.30416,00:0d:6f:9a:cd:a3:6c:71,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17688,2570.309134,00:04:25:9c:48:ec:40:32,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17689,2570.361077,00:04:25:9c:48:ec:40:32,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17690,2570.366039,00:0d:6f:f9:1f:fa:95:78,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17691,2570.417414,00:0d:6f:f9:1f:fa:95:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17692,2570.422404,00:21:ed:ef:7d:4c:7f:da,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17693,2570.47403,00:21:ed:ef:7d:4c:7f:da,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17694,2570.47913,00:04:9f:21:20:fe:ac:70,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17695,2570.530767,00:04:9f:21:20:fe:ac:70,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17696,2570.536031,00:0d:6f:6d:dd:df:16:37,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17697,2570.587655,00:0d:6f:6d:dd:df:16:37,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17698,2570.592634,00:0b:57:9b:97:a3:98:ef,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17699,2570.644139,00:0b:57:9b:97:a3:98:ef,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17700,2570.649385,00:11:7d:0a:05:2f:10:51,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17701,2570.695782,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17702,2570.700637,00:11:7d:0a:05:2f:10:51,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17703,2570.705778,00:11:7d:71:46:98:5d:7d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17704,2570.75752,00:11:7d:71:46:98:5d:7d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17705,2570.76253,00:04:a3:67:c0:f6:b7:c1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17706,2570.814282,00:04:a3:67:c0:f6:b7:c1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17707,2570.819377,00:30:66:4b:ff:20:20:3e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17708,2570.870966,00:30:66:4b:ff:20:20:3e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17709,2570.875903,00:0d:6f:c3:1d:ec:34:e1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17710,2570.927291,00:0d:6f:c3:1d:ec:34:e1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17711,2570.932403,00:04:25:0f:f2:62:bf:c9,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17712,2570.983638,00:04:25:0f:f2:62:bf:c9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17713,2570.988645,00:13:a2:d8:73:ab:e4:21,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17714,2571.040358,00:13:a2:d8:73:ab:e4:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17715,2571.045366,00:0d:6f:77:50:38:d3:26,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17716,2571.097006,00:0d:6f:77:50:38:d3:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17717,2571.101982,00:12:4b:13:62:d4:42:fb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17718,2571.153357,00:12:4b:13:62:d4:42:fb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17719,2571.158356,00:11:7d:71:02:b8:f0:45,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17720,2571.210122,00:11:7d:71:02:b8:f0:45,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17721,2571.215371,00:12:4b:02:e7:9d:63:a8,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17722,2571.266771,00:12:4b:02:e7:9d:63:a8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17723,2571.271777,00:04:9f:31:6f:db:96:1c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17724,2571.323378,00:04:9f:31:6f:db:96:1c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17725,2571.328373,00:21:ed:ad:a4:cf:96:71,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17726,2571.380084,00:21:ed:ad:a4:cf:96:71,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17727,2571.384872,00:21:ed:08:98:82:b9:c2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17728,2571.436523,00:21:ed:08:98:82:b9:c2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17729,2571.441366,00:0d:6f:b6:ed:17:7c:2c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17730,2571.493104,00:0d:6f:b6:ed:17:7c:2c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17731,2571.498103,00:13:a2:14:c3:24:6e:05,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17732,2571.549351,00:13:a2:14:c3:24:6e:05,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17733,2571.554352,00:30:66:e6:d7:2c:9e:c5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17734,2571.606008,00:30:66:e6:d7:2c:9e:c5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17735,2571.610976,00:12:4b:72:a7:c4:82:98,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17736,2571.6626,00:12:4b:72:a7:c4:82:98,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17737,2571.6676,00:a0:50:85:f6:e5:50:4b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17738,2571.719874,00:a0:50:85:f6:e5:50:4b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17739,2571.724893,00:21:ed:46:20:66:4a:d9,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17740,2571.776098,00:21:ed:46:20:66:4a:d9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17741,2571.781269,00:21:ed:88:a1:f1:d8:ea,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17742,2571.832771,00:21:ed:88:a1:f1:d8:ea,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17743,2571.837872,00:0b:57:0d:67:cd:93:b7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17744,2571.889561,00:0b:57:0d:67:cd:93:b7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17745,2571.894598,00:12:4b:a8:ee:4d:24:17,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17746,2571.946974,00:12:4b:a8:ee:4d:24:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17747,2571.951848,00:a0:50:94:00:c3:14:ce,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17748,2572.003242,00:a0:50:94:00:c3:14:ce,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17749,2572.008224,00:21:ed:af:e8:94:1e:1e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17750,2572.060099,00:21:ed:af:e8:94:1e:1e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17751,2572.065095,00:13:a2:95:48:a5:f8:fc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17752,2572.116345,00:13:a2:95:48:a5:f8:fc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17753,2572.121471,00:04:25:9a:f7:e4:32:57,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17754,2572.172882,00:04:25:9a:f7:e4:32:57,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17755,2572.178004,00:0d:6f:41:d9:fe:0b:2e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17756,2572.229668,00:0d:6f:41:d9:fe:0b:2e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17757,2572.234908,00:04:25:05:25:aa:5b:92,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17758,2572.286343,00:04:25:05:25:aa:5b:92,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17759,2572.291369,00:30:66:37:da:d1:c8:64,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17760,2572.343019,00:30:66:37:da:d1:c8:64,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17761,2572.347863,00:04:a3:e3:2d:77:d3:5b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17762,2572.400332,00:04:a3:e3:2d:77:d3:5b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17763,2572.40525,00:13:a2:06:97:b0:fb:e5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17764,2572.456542,00:13:a2:06:97:b0:fb:e5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17765,2572.461767,00:30:66:f8:37:f9:29:63,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17766,2572.513396,00:30:66:f8:37:f9:29:63,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17767,2572.518519,00:11:7d:3e:d8:77:e0:8f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17768,2572.569861,00:11:7d:3e:d8:77:e0:8f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17769,2572.574963,00:04:a3:07:b7:0c:20:f8,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17770,2572.626648,00:04:a3:07:b7:0c:20:f8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17771,2572.63162,00:04:9f:b1:d0:46:5a:60,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17772,2572.683103,00:04:9f:b1:d0:46:5a:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17773,2572.688094,00:21:ed:19:81:25:f8:85,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17774,2572.739627,00:21:ed:19:81:25:f8:85,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17775,2572.744744,00:04:9f:3a:58:2c:0e:eb,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17776,2572.796407,00:04:9f:3a:58:2c:0e:eb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17777,2572.801757,00:04:a3:34:e9:e6:a2:84,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17778,2572.853213,00:04:a3:34:e9:e6:a2:84,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17779,2572.858236,00:a0:50:8f:34:30:ed:8e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17780,2572.91019,00:a0:50:8f:34:30:ed:8e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17781,2572.915211,00:04:a3:0d:89:b8:51:94,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17782,2572.966645,00:04:a3:0d:89:b8:51:94,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17783,2572.969507,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17784,2572.969837,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17785,2575.243017,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17786,2575.243472,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17787,2577.516749,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17788,2577.517183,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17789,2579.790359,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014, Bad FCS",0x00000001,0x00008861
17790,2579.790748,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17791,2580.813083,00:11:7d:85:e7:82:d5:04,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17792,2580.864434,00:11:7d:85:e7:82:d5:04,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17793,2580.86941,00:04:25:53:07:1f:34:6d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17794,2580.920645,00:04:25:53:07:1f:34:6d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17795,2580.925538,00:0d:6f:91:a6:18:dd:af,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17796,2580.977177,00:0d:6f:91:a6:18:dd:af,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17797,2580.982289,00:12:4b:69:35:1d:ec:8e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17798,2581.033684,00:12:4b:69:35:1d:ec:8e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17799,2581.038758,00:12:4b:f4:7b:f2:3c:fd,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17800,2581.090534,00:12:4b:f4:7b:f2:3c:fd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17801,2581.09553,00:04:a3:76:84:34:86:f0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17802,2581.147084,00:04:a3:76:84:34:86:f0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17803,2581.15213,00:04:a3:ff:54:43:09:3a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17804,2581.203768,00:04:a3:ff:54:43:09:3a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17805,2581.208641,00:13:a2:55:f4:cc:93:2b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17806,2581.260391,00:13:a2:55:f4:cc:93:2b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17807,2581.265263,00:04:25:a0:38:42:69:4b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17808,2581.316678,00:04:25:a0:38:42:69:4b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17809,2581.321804,00:30:66:7f:3d:83:f5:74,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17810,2581.373383,00:30:66:7f:3d:83:f5:74,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17811,2581.378294,00:13:a2:4c:74:ce:b7:73,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17812,2581.430045,00:13:a2:4c:74:ce:b7:73,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17813,2581.435175,00:13:a2:9a:ff:d4:f3:aa,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17814,2581.486657,00:13:a2:9a:ff:d4:f3:aa,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17815,2581.491672,00:a0:50:f6:17:4d:66:95,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17816,2581.543269,00:a0:50:f6:17:4d:66:95,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17817,2581.54843,00:04:25:bf:d2:88:ce:25,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17818,2581.599832,00:04:25:bf:d2:88:ce:25,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17819,2581.604767,00:11:7d:df:0d:59:9a:ef,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17820,2581.656568,00:11:7d:df:0d:59:9a:ef,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17821,2581.661513,00:30:66:5d:3d:94:3b:c4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17822,2581.713037,00:30:66:5d:3d:94:3b:c4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17823,2581.71801,00:11:7d:d7:41:98:df:78,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17824,2581.769502,00:11:7d:d7:41:98:df:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17825,2581.774502,00:04:a3:ba:e2:5a:83:23,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17826,2581.82617,00:04:a3:ba:e2:5a:83:23,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17827,2581.831186,00:04:a3:9c:91:b3:af:fc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17828,2581.882547,00:04:a3:9c:91:b3:af:fc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17829,2581.887528,00:21:ed:49:70:4f:77:61,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17830,2581.939279,00:21:ed:49:70:4f:77:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17831,2581.944146,00:13:a2:70:a8:95:52:d9,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
